SOC,Title,Element_ID,Element_Name,Category,Description,Data_Value
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",14.22
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",13.17
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",23.81
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",3.75
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",1.1
17-2141.01,"Fuel Cell Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",17.39
17-2141.01,"Fuel Cell Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",17.39
17-2141.01,"Fuel Cell Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",21.74
17-2141.01,"Fuel Cell Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",21.74
17-2141.01,"Fuel Cell Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",8.7
17-2141.01,"Fuel Cell Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",13.04
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",4.35
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",8.7
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",21.74
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",13.04
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",30.43
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",13.04
17-2141.02,"Automotive Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",8.7
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",1.24
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",7.32
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",20.8
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",9.08
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",1.3
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",13.37
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",36.89
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",9.37
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.A.3,"On-the-Job Training",9,"Over 10 years",0.64
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",3.85
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",7.69
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",7.69
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",19.23
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",15.38
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",34.62
17-2161.00,"Nuclear Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",7.69
