SOC,Title,Element_ID,Element_Name,Category,Description,Data_Value
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",1,None,26.49
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",3.24
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",13.64
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",0.43
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",5.55
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",19.36
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",7.83
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",13.85
11-1011.00,"Chief Executives",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",9.61
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",1,None,40.74
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",22.22
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",7.41
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",7.41
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",7.41
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",7.41
11-1011.03,"Chief Sustainability Officers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",7.41
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",1,None,6.82
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",27.29
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",12.03
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",15.58
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",16.76
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",11.53
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",4.83
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.84
11-1021.00,"General and Operations Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",0.31
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",1,None,22.39
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",25.12
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",21.26
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",10.12
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",7.34
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",6.45
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",2.42
11-2011.00,"Advertising and Promotions Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",4.9
11-2021.00,"Marketing Managers",3.A.2,"On-Site or In-Plant Training",1,None,33.95
11-2021.00,"Marketing Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",14.98
11-2021.00,"Marketing Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",32.96
11-2021.00,"Marketing Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",11.25
11-2021.00,"Marketing Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",5.71
11-2021.00,"Marketing Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",1.15
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",1,None,4.35
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",21.74
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",26.09
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",17.39
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",17.39
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",8.7
11-2022.00,"Sales Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.35
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",1,None,13.82
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",14.5
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",34.62
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",13.03
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",17.86
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",3.39
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",1.38
11-3012.00,"Administrative Services Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",1.41
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",1,None,16.82
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",31.64
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",5.33
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",6.9
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",23
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",9.72
11-3021.00,"Computer and Information Systems Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",6.58
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",1,None,28
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",16
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",8
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",20
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",12
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",8
11-3031.01,"Treasurers and Controllers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",8
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",1,None,27.75
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",14.84
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",13.11
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.18
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",14.96
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",10.58
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",6.07
11-3031.03,"Investment Fund Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",3.52
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",1,None,10.41
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",15.3
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",17.3
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",11.06
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",14.28
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",16.13
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",4.8
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5.25
11-3051.00,"Industrial Production Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",5.45
11-3051.01,"Quality Control Systems Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",28.79
11-3051.01,"Quality Control Systems Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",28.07
11-3051.01,"Quality Control Systems Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",3.55
11-3051.01,"Quality Control Systems Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",25.37
11-3051.01,"Quality Control Systems Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",11.9
11-3051.01,"Quality Control Systems Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",2.32
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",1,None,2.61
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",9.56
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",7.19
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",23.73
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",18.48
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",2.61
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",30.16
11-3051.02,"Geothermal Production Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",5.66
11-3051.03,"Biofuels Production Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",12.7
11-3051.03,"Biofuels Production Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",11.06
11-3051.03,"Biofuels Production Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",27.19
11-3051.03,"Biofuels Production Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",37.32
11-3051.03,"Biofuels Production Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",6.73
11-3051.03,"Biofuels Production Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",1,None,1.76
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",16.55
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",28.49
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",16.39
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",0.9
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",6.83
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",28.21
11-3051.04,"Biomass Power Plant Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",0.88
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",1,None,4.48
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",8.7
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",10.27
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",11.68
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",10.61
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",16.04
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",26.46
11-3051.06,"Hydroelectric Production Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",11.76
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",1,None,14.29
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",14.29
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",4.76
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",28.57
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",4.76
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",14.29
11-3061.00,"Purchasing Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",19.05
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",1,None,9.52
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",19.05
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",23.81
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",14.29
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",9.52
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",9.52
11-3071.04,"Supply Chain Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",14.29
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",1,None,28.57
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",23.81
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",4.76
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",14.29
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",9.52
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",9.52
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",4.76
11-3111.00,"Compensation and Benefits Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.76
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",1,None,33.33
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",20.83
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",8.33
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",8.33
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",16.67
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",8.33
11-3121.00,"Human Resources Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.17
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",1,None,11.11
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",18.52
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",22.22
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",7.41
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",3.7
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",14.81
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",11.11
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",7.41
11-3131.00,"Training and Development Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",3.7
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",1,None,5
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",30
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",15
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",20
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",15
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",10
11-9021.00,"Construction Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",5
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",1,None,9.82
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",20.06
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",14.26
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",6.25
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",8.22
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",8.31
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",29.79
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",3.28
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",1,None,12.37
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",31.31
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",0.24
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",5.39
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",18.41
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",19.29
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",8.36
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.49
11-9032.00,"Education Administrators, Kindergarten through Secondary",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",0.14
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",1,None,32.56
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",1.56
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",13.24
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",12.9
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",14.35
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",15.25
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",9.57
11-9033.00,"Education Administrators, Postsecondary",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",0.57
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",1,None,6.53
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",18.35
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",5.23
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.03
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",16.26
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",5.94
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",20.15
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5.23
11-9041.00,"Architectural and Engineering Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",13.29
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",1,None,17.45
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",13.28
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",26.16
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",15.25
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",18
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",7.96
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",0.38
11-9041.01,"Biofuels/Biodiesel Technology and Product Development Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",1.54
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",1,None,1.86
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",21.3
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",6.34
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",21
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",22.72
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",16.19
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",8.1
11-9051.00,"Food Service Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",2.48
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",1,None,15.64
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",29.68
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",20.44
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",11.38
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",11.73
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",3.64
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",3.71
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",2.14
11-9071.00,"Gambling Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",1.64
11-9081.00,"Lodging Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",18.32
11-9081.00,"Lodging Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",35.85
11-9081.00,"Lodging Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",24.88
11-9081.00,"Lodging Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",1.31
11-9081.00,"Lodging Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",1.32
11-9081.00,"Lodging Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",18.32
11-9111.00,"Medical and Health Services Managers",3.A.2,"On-Site or In-Plant Training",1,None,11.54
11-9111.00,"Medical and Health Services Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",34.62
11-9111.00,"Medical and Health Services Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",19.23
11-9111.00,"Medical and Health Services Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",19.23
